OrderID,OrderDate,ShipDate,ShipMode,CustomerSegment,Region,City,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10776,2025-09-22,2025-09-25,Standard,Consumer,South,Chennai,Electronics,Smartphone,4,12363.69,0.2,39563.81,4047.41
ORD-10777,2024-09-11,2024-09-12,Same Day,Consumer,West,Mumbai,Furniture,Bed Frame,1,4923.45,0.0,4923.45,808.15
ORD-10778,2025-09-19,2025-09-22,Standard,Corporate,East,Patna,Electronics,Smartwatch,4,16980.07,0.2,54336.22,-7249.85
ORD-10779,2025-10-25,2025-10-30,Express,Corporate,South,Chennai,Furniture,Study Table,3,8864.12,0.1,23933.12,895.87
ORD-10780,2024-05-11,2024-05-14,Express,Consumer,West,Pune,Groceries,Cooking Oil 1L,4,491.92,0.0,1967.68,575.53
ORD-10781,2024-06-24,2024-06-30,Same Day,Consumer,East,Guwahati,Furniture,Study Table,6,12083.6,0.0,72501.6,4642.18
ORD-10782,2025-06-21,2025-06-27,Express,Home Office,North,Jaipur,Clothing,T-Shirt,4,2549.67,0.1,9178.81,1889.11
ORD-10783,2024-05-16,2024-05-17,Express,Corporate,North,Delhi,Furniture,Sofa,6,6163.85,0.15,31435.64,3914.64
ORD-10784,2024-10-01,2024-10-04,Standard,Corporate,South,Hyderabad,Home & Kitchen,LED Bulb,2,3766.79,0.2,6026.86,433.74
ORD-10785,2024-08-25,2024-08-26,Standard,Home Office,West,Ahmedabad,Electronics,Smartwatch,1,14624.09,0.15,12430.48,-2407.09
ORD-10786,2025-04-04,2025-04-08,Standard,Corporate,South,Bengaluru,Home & Kitchen,Non-stick Pan,2,4972.64,0.3,6961.7,-1059.68
ORD-10787,2024-12-06,2024-12-07,Standard,Corporate,East,Guwahati,Clothing,Jacket,6,1095.86,0.05,6246.4,1114.4
ORD-10788,2024-12-09,2024-12-10,Standard,Consumer,East,Patna,Home & Kitchen,Water Bottle,5,3452.6,0.3,12084.1,-1390.46
ORD-10789,2025-07-02,2025-07-04,Standard,Consumer,North,Lucknow,Groceries,Cooking Oil 1L,6,386.94,0.0,2321.64,348.56
ORD-10790,2024-02-13,2024-02-16,Same Day,Consumer,East,Patna,Electronics,Tablet,3,1533.41,0.3,3220.16,-496.99
ORD-10791,2024-09-16,2024-09-19,Same Day,Corporate,South,Coimbatore,Groceries,Snacks Pack,4,405.55,0.0,1622.2,166.79
ORD-10792,2025-07-18,2025-07-23,Standard,Home Office,South,Chennai,Home & Kitchen,Mixer Grinder,5,5003.37,0.1,22515.16,5508.01
ORD-10793,2024-03-09,2024-03-11,Standard,Home Office,North,Delhi,Clothing,Sneakers,7,2097.03,0.1,13211.29,3321.18
ORD-10794,2025-10-11,2025-10-13,Standard,Consumer,North,Jaipur,Furniture,Bookshelf,3,11496.05,0.15,29314.93,3484.83
ORD-10795,2024-04-22,2024-04-28,Standard,Consumer,West,Ahmedabad,Groceries,Rice 5kg,2,324.64,0.2,519.42,104.52
ORD-10796,2024-07-18,2024-07-23,Standard,Corporate,East,Bhubaneswar,Groceries,Tea 500g,7,219.77,0.15,1307.63,-130.5
ORD-10797,2025-12-09,2025-12-10,Express,Corporate,West,Surat,Furniture,Bed Frame,6,12961.67,0.05,73881.52,8072.66
ORD-10798,2024-04-14,2024-04-15,Express,Corporate,East,Patna,Electronics,Headphones,1,23346.32,0.15,19844.37,4580.07
ORD-10799,2025-11-09,2025-11-10,Same Day,Corporate,West,Ahmedabad,Furniture,Bed Frame,1,8464.09,0.0,8464.09,-1800.9
ORD-10800,2025-08-17,2025-08-21,Express,Corporate,North,Lucknow,Furniture,Study Table,3,10498.7,0.0,31496.1,2154.29
ORD-10801,2024-01-25,2024-01-30,Same Day,Consumer,South,Hyderabad,Clothing,Jeans,4,1626.94,0.0,6507.76,715.3
ORD-10802,2024-02-02,2024-02-03,Express,Consumer,South,Bengaluru,Home & Kitchen,Storage Box,1,1268.4,0.3,887.88,127.22
ORD-10803,2024-01-01,2024-01-02,Same Day,Home Office,South,Coimbatore,Electronics,Smartphone,6,39551.71,0.3,166117.18,55109.66
ORD-10804,2025-03-30,2025-04-04,Standard,Home Office,West,Pune,Clothing,Formal Shirt,1,2441.99,0.15,2075.69,363.48
ORD-10805,2024-12-24,2024-12-25,Same Day,Home Office,West,Mumbai,Furniture,Sofa,6,5979.35,0.05,34082.3,-8637.11
ORD-10806,2025-08-16,2025-08-19,Express,Consumer,South,Bengaluru,Clothing,Sneakers,7,1084.12,0.1,6829.96,-881.45
ORD-10807,2025-05-18,2025-05-23,Same Day,Home Office,South,Hyderabad,Clothing,T-Shirt,1,1098.95,0.15,934.11,195.56
ORD-10808,2025-08-28,2025-09-02,Express,Consumer,South,Chennai,Clothing,Sneakers,5,2365.35,0.2,9461.4,1838.92
ORD-10809,2024-11-25,2024-12-01,Express,Home Office,East,Guwahati,Clothing,Formal Shirt,7,1413.33,0.2,7914.65,810.61
ORD-10810,2024-08-26,2024-08-29,Express,Consumer,East,Bhubaneswar,Electronics,Smartphone,4,56656.12,0.1,203962.03,8863.25
ORD-10811,2024-06-17,2024-06-19,Standard,Corporate,North,Delhi,Electronics,Tablet,5,23914.21,0.0,119571.05,22524.77
ORD-10812,2025-05-12,2025-05-17,Same Day,Home Office,North,Jaipur,Electronics,Tablet,1,49785.48,0.2,39828.38,1886.26
ORD-10813,2024-01-12,2024-01-15,Standard,Corporate,East,Guwahati,Furniture,Office Chair,2,9822.93,0.0,19645.86,4190.62
ORD-10814,2024-09-30,2024-10-04,Standard,Consumer,West,Mumbai,Electronics,Smartwatch,7,54513.53,0.3,267116.3,50233.75
ORD-10815,2025-06-20,2025-06-25,Standard,Home Office,North,Delhi,Clothing,Sneakers,4,2289.8,0.0,9159.2,458.58
ORD-10816,2024-09-11,2024-09-14,Standard,Home Office,South,Hyderabad,Furniture,Office Chair,7,9010.73,0.05,59921.35,12431.86
ORD-10817,2025-07-23,2025-07-27,Standard,Home Office,East,Guwahati,Furniture,Bookshelf,4,15073.81,0.05,57280.48,-6395.49
ORD-10818,2024-01-03,2024-01-04,Same Day,Home Office,West,Mumbai,Groceries,Cooking Oil 1L,4,434.15,0.0,1736.6,369.0
ORD-10819,2024-11-22,2024-11-27,Standard,Consumer,East,Patna,Groceries,Rice 5kg,4,234.09,0.0,936.36,242.48
ORD-10820,2024-05-09,2024-05-13,Express,Home Office,North,Lucknow,Clothing,Formal Shirt,3,1446.73,0.3,3038.13,262.7
ORD-10821,2024-01-29,2024-02-03,Same Day,Consumer,South,Coimbatore,Groceries,Snacks Pack,7,275.91,0.0,1931.37,615.67
ORD-10822,2024-02-18,2024-02-19,Express,Consumer,South,Coimbatore,Furniture,Sofa,3,8703.87,0.0,26111.61,-4085.93
ORD-10823,2024-08-11,2024-08-12,Standard,Consumer,South,Hyderabad,Electronics,Headphones,4,59054.61,0.0,236218.44,24527.44
ORD-10824,2025-10-12,2025-10-14,Same Day,Home Office,North,Lucknow,Electronics,Smartphone,3,45617.91,0.05,130011.04,18236.12
ORD-10825,2025-08-18,2025-08-20,Standard,Corporate,South,Hyderabad,Clothing,Sneakers,7,1974.46,0.1,12439.1,829.81
ORD-10826,2025-02-21,2025-02-25,Express,Consumer,East,Kolkata,Groceries,Rice 5kg,6,279.56,0.2,1341.89,124.26
ORD-10827,2025-01-15,2025-01-16,Same Day,Home Office,West,Mumbai,Furniture,Office Chair,4,10920.62,0.0,43682.48,3735.7
ORD-10828,2025-11-09,2025-11-10,Standard,Home Office,North,Chandigarh,Groceries,Atta 5kg,6,265.37,0.05,1512.61,225.56
ORD-10829,2024-11-23,2024-11-25,Same Day,Home Office,North,Chandigarh,Furniture,Bookshelf,7,17646.51,0.15,104996.73,21259.31
ORD-10830,2024-05-21,2024-05-26,Standard,Home Office,West,Ahmedabad,Electronics,Smartwatch,2,47841.22,0.2,76545.95,3972.97
ORD-10831,2025-10-12,2025-10-17,Standard,Home Office,West,Ahmedabad,Furniture,Study Table,7,17681.42,0.1,111392.95,25415.18
ORD-10832,2025-03-15,2025-03-20,Same Day,Home Office,South,Coimbatore,Electronics,Headphones,5,56112.77,0.0,280563.85,45037.48
ORD-10833,2025-02-26,2025-03-04,Express,Consumer,East,Kolkata,Groceries,Atta 5kg,7,419.52,0.1,2642.98,-175.89
ORD-10834,2024-04-04,2024-04-09,Same Day,Corporate,West,Pune,Furniture,Sofa,7,3921.98,0.15,23335.78,2612.66
ORD-10835,2024-11-15,2024-11-18,Same Day,Consumer,North,Delhi,Groceries,Tea 500g,3,205.57,0.05,585.87,50.23
ORD-10836,2025-10-28,2025-11-01,Same Day,Consumer,East,Guwahati,Clothing,T-Shirt,3,2318.27,0.15,5911.59,-232.54
ORD-10837,2025-01-22,2025-01-25,Same Day,Consumer,West,Surat,Furniture,Sofa,3,19945.53,0.0,59836.59,-11822.12
ORD-10838,2024-01-12,2024-01-16,Standard,Corporate,West,Ahmedabad,Furniture,Bookshelf,7,6591.15,0.0,46138.05,11861.2
ORD-10839,2025-10-17,2025-10-18,Express,Consumer,North,Chandigarh,Clothing,Jacket,6,560.42,0.0,3362.52,-243.7
ORD-10840,2024-02-20,2024-02-22,Express,Home Office,East,Kolkata,Groceries,Snacks Pack,2,545.24,0.0,1090.48,234.31
ORD-10841,2024-05-12,2024-05-15,Express,Consumer,West,Mumbai,Home & Kitchen,Mixer Grinder,6,398.55,0.1,2152.17,546.04
ORD-10842,2024-04-28,2024-04-29,Standard,Home Office,North,Chandigarh,Home & Kitchen,Water Bottle,2,5466.87,0.15,9293.68,383.49
ORD-10843,2024-08-26,2024-08-29,Express,Consumer,West,Surat,Home & Kitchen,LED Bulb,1,4387.36,0.0,4387.36,-360.04
ORD-10844,2025-07-20,2025-07-21,Express,Corporate,West,Pune,Home & Kitchen,Water Bottle,7,5104.08,0.0,35728.56,4677.35
ORD-10845,2025-05-09,2025-05-15,Express,Consumer,South,Chennai,Furniture,Bed Frame,1,23152.37,0.0,23152.37,5324.12
ORD-10846,2025-08-13,2025-08-18,Express,Home Office,South,Hyderabad,Groceries,Cooking Oil 1L,4,563.93,0.1,2030.15,251.64
ORD-10847,2025-02-09,2025-02-14,Same Day,Consumer,North,Jaipur,Furniture,Bookshelf,1,19863.09,0.0,19863.09,2865.38
ORD-10848,2025-12-10,2025-12-14,Standard,Home Office,South,Coimbatore,Clothing,Sneakers,1,1727.97,0.2,1382.38,141.92
ORD-10849,2024-06-10,2024-06-15,Standard,Consumer,North,Jaipur,Furniture,Bed Frame,3,4728.64,0.2,11348.74,1900.22
ORD-10850,2025-10-04,2025-10-05,Same Day,Corporate,South,Hyderabad,Clothing,T-Shirt,3,3374.66,0.15,8605.38,2188.45
ORD-10851,2024-05-06,2024-05-11,Standard,Consumer,West,Mumbai,Groceries,Rice 5kg,3,594.46,0.2,1426.7,338.27
ORD-10852,2025-10-13,2025-10-19,Standard,Consumer,West,Surat,Furniture,Sofa,5,20080.79,0.3,70282.76,13112.77
ORD-10853,2025-01-08,2025-01-13,Standard,Corporate,North,Chandigarh,Furniture,Bed Frame,4,8166.3,0.0,32665.2,5375.85
ORD-10854,2025-12-25,2025-12-27,Express,Home Office,East,Bhubaneswar,Furniture,Bed Frame,5,2694.06,0.15,11449.76,-1386.61
ORD-10855,2024-05-17,2024-05-21,Express,Home Office,South,Bengaluru,Electronics,Smartwatch,5,26550.41,0.0,132752.05,31467.69
ORD-10856,2025-09-29,2025-10-04,Standard,Home Office,North,Chandigarh,Home & Kitchen,LED Bulb,7,933.58,0.05,6208.31,1349.54
ORD-10857,2024-01-05,2024-01-10,Same Day,Corporate,East,Bhubaneswar,Furniture,Office Chair,3,14910.23,0.15,38021.09,6909.22
ORD-10858,2024-12-29,2025-01-03,Express,Home Office,South,Bengaluru,Groceries,Tea 500g,3,360.15,0.05,1026.43,36.26
ORD-10859,2025-04-28,2025-05-04,Express,Home Office,South,Hyderabad,Electronics,Smartwatch,3,53948.42,0.2,129476.21,11228.69
ORD-10860,2024-10-12,2024-10-13,Express,Consumer,West,Ahmedabad,Furniture,Sofa,7,2635.88,0.0,18451.16,3951.99
ORD-10861,2024-02-01,2024-02-03,Standard,Corporate,South,Bengaluru,Home & Kitchen,LED Bulb,4,5599.88,0.0,22399.52,6045.75
ORD-10862,2024-06-05,2024-06-11,Same Day,Consumer,East,Kolkata,Groceries,Rice 5kg,3,487.89,0.05,1390.49,194.96
ORD-10863,2024-02-25,2024-02-28,Same Day,Consumer,East,Guwahati,Electronics,Headphones,3,29859.54,0.15,76141.83,22943.97
ORD-10864,2024-04-10,2024-04-11,Express,Home Office,South,Coimbatore,Electronics,Smartphone,7,49252.95,0.2,275816.52,37974.5
ORD-10865,2024-02-10,2024-02-11,Express,Home Office,East,Kolkata,Electronics,Headphones,2,33679.95,0.0,67359.9,17656.82
ORD-10866,2024-08-08,2024-08-09,Same Day,Consumer,West,Ahmedabad,Electronics,Smartwatch,1,45040.6,0.3,31528.42,2365.8
ORD-10867,2024-05-25,2024-05-29,Standard,Consumer,West,Ahmedabad,Furniture,Bookshelf,7,19488.91,0.1,122780.13,12294.21
ORD-10868,2025-06-03,2025-06-09,Express,Corporate,South,Coimbatore,Groceries,Cooking Oil 1L,6,167.94,0.15,856.49,51.18
ORD-10869,2024-06-20,2024-06-23,Express,Home Office,South,Bengaluru,Electronics,Smartwatch,2,53914.63,0.15,91654.87,15983.47
ORD-10870,2024-08-07,2024-08-09,Express,Home Office,South,Bengaluru,Clothing,Sneakers,2,2554.53,0.3,3576.34,666.38
ORD-10871,2024-06-21,2024-06-25,Standard,Home Office,South,Chennai,Groceries,Atta 5kg,2,472.04,0.0,944.08,-228.67
ORD-10872,2025-09-12,2025-09-13,Same Day,Consumer,North,Jaipur,Electronics,Smartwatch,3,15652.34,0.0,46957.02,6684.25
ORD-10873,2025-11-08,2025-11-09,Same Day,Consumer,West,Pune,Groceries,Atta 5kg,3,63.01,0.05,179.58,47.11
ORD-10874,2025-04-24,2025-04-30,Same Day,Consumer,West,Surat,Home & Kitchen,Mixer Grinder,7,3303.99,0.2,18502.34,3357.72
ORD-10875,2025-03-27,2025-03-29,Standard,Corporate,North,Lucknow,Groceries,Snacks Pack,3,448.74,0.3,942.35,-140.22
ORD-10876,2025-03-26,2025-04-01,Standard,Consumer,North,Delhi,Home & Kitchen,Mixer Grinder,5,5770.81,0.15,24525.94,-5302.37
ORD-10877,2024-01-28,2024-01-31,Standard,Home Office,East,Guwahati,Groceries,Cooking Oil 1L,4,355.28,0.2,1136.9,233.77
ORD-10878,2025-12-04,2025-12-06,Express,Corporate,West,Surat,Clothing,Sneakers,1,2268.96,0.0,2268.96,-514.4
ORD-10879,2024-11-10,2024-11-12,Standard,Corporate,West,Pune,Home & Kitchen,Non-stick Pan,4,1095.4,0.1,3943.44,-580.71
ORD-10880,2025-12-30,2026-01-01,Standard,Home Office,North,Chandigarh,Home & Kitchen,Water Bottle,5,5019.44,0.1,22587.48,4864.75
ORD-10881,2024-05-13,2024-05-18,Express,Home Office,West,Mumbai,Groceries,Snacks Pack,2,406.12,0.3,568.57,166.04
ORD-10882,2025-05-04,2025-05-09,Express,Consumer,North,Lucknow,Home & Kitchen,Non-stick Pan,4,2755.56,0.05,10471.13,-3142.21
ORD-10883,2025-04-22,2025-04-27,Same Day,Corporate,West,Mumbai,Home & Kitchen,Storage Box,3,3324.86,0.05,9475.85,2222.74
ORD-10884,2024-11-28,2024-11-29,Same Day,Consumer,West,Pune,Home & Kitchen,Water Bottle,7,4887.3,0.2,27368.88,-3460.48
ORD-10885,2025-05-04,2025-05-05,Express,Consumer,South,Bengaluru,Furniture,Bed Frame,3,19000.04,0.05,54150.11,3179.47
ORD-10886,2024-06-17,2024-06-21,Express,Home Office,North,Chandigarh,Furniture,Office Chair,3,11926.51,0.05,33990.55,7027.44
ORD-10887,2024-11-05,2024-11-07,Same Day,Corporate,East,Kolkata,Home & Kitchen,Water Bottle,1,4339.19,0.0,4339.19,-538.78
ORD-10888,2025-03-07,2025-03-11,Same Day,Corporate,East,Bhubaneswar,Clothing,Sneakers,4,1561.4,0.0,6245.6,909.16
ORD-10889,2025-06-12,2025-06-18,Express,Home Office,West,Mumbai,Home & Kitchen,LED Bulb,7,2743.27,0.1,17282.6,2082.27
ORD-10890,2024-03-18,2024-03-23,Standard,Home Office,North,Chandigarh,Groceries,Rice 5kg,4,417.88,0.0,1671.52,227.69
ORD-10891,2024-12-25,2024-12-27,Same Day,Corporate,South,Bengaluru,Electronics,Laptop,2,47717.74,0.0,95435.48,25257.35
ORD-10892,2025-10-23,2025-10-26,Express,Home Office,North,Delhi,Electronics,Smartwatch,3,18608.41,0.1,50242.71,1796.94
ORD-10893,2025-04-19,2025-04-20,Standard,Consumer,North,Delhi,Furniture,Study Table,6,2813.63,0.2,13505.42,-1504.88
ORD-10894,2024-07-01,2024-07-06,Same Day,Corporate,East,Patna,Home & Kitchen,Storage Box,5,709.4,0.0,3547.0,1011.1
ORD-10895,2024-09-02,2024-09-06,Express,Corporate,East,Bhubaneswar,Home & Kitchen,LED Bulb,2,5228.21,0.3,7319.49,495.53
ORD-10896,2025-01-01,2025-01-05,Standard,Consumer,South,Hyderabad,Furniture,Office Chair,3,17198.22,0.0,51594.66,3077.19
ORD-10897,2025-10-09,2025-10-14,Express,Home Office,South,Chennai,Home & Kitchen,LED Bulb,7,4927.97,0.0,34495.79,2709.76
ORD-10898,2024-08-16,2024-08-19,Standard,Consumer,South,Bengaluru,Electronics,Tablet,1,53401.9,0.0,53401.9,2886.69
ORD-10899,2024-09-03,2024-09-05,Express,Consumer,South,Bengaluru,Home & Kitchen,LED Bulb,2,5006.76,0.15,8511.49,1666.06
ORD-10900,2025-07-06,2025-07-11,Same Day,Corporate,West,Ahmedabad,Electronics,Smartphone,6,6095.58,0.3,25601.44,3155.87
ORD-10901,2025-02-23,2025-02-26,Express,Corporate,South,Coimbatore,Furniture,Study Table,6,3161.6,0.0,18969.6,2330.94
ORD-10902,2025-01-31,2025-02-01,Express,Consumer,North,Lucknow,Electronics,Laptop,1,34331.22,0.2,27464.98,5579.5
ORD-10903,2025-10-18,2025-10-21,Standard,Home Office,East,Kolkata,Clothing,T-Shirt,2,2273.34,0.05,4319.35,-1308.16
ORD-10904,2025-11-11,2025-11-17,Standard,Corporate,North,Delhi,Furniture,Study Table,6,5761.67,0.3,24199.01,6566.25
ORD-10905,2024-06-21,2024-06-25,Express,Home Office,North,Jaipur,Clothing,Formal Shirt,6,1205.24,0.2,5785.15,-542.46
ORD-10906,2025-02-13,2025-02-16,Express,Consumer,South,Coimbatore,Electronics,Tablet,2,21899.46,0.05,41608.97,7875.75
ORD-10907,2024-05-17,2024-05-20,Standard,Corporate,South,Hyderabad,Clothing,T-Shirt,3,3365.18,0.2,8076.43,411.47
ORD-10908,2024-12-15,2024-12-19,Standard,Home Office,West,Surat,Furniture,Bookshelf,5,9502.86,0.0,47514.3,2274.7
ORD-10909,2024-03-07,2024-03-08,Same Day,Corporate,West,Pune,Home & Kitchen,Mixer Grinder,3,1442.32,0.0,4326.96,-259.55
ORD-10910,2025-10-06,2025-10-07,Same Day,Consumer,North,Chandigarh,Groceries,Tea 500g,7,497.12,0.15,2957.86,256.98
ORD-10911,2025-08-19,2025-08-20,Standard,Home Office,South,Coimbatore,Electronics,Laptop,1,18317.32,0.1,16485.59,-1410.65
ORD-10912,2025-05-30,2025-06-04,Express,Home Office,South,Bengaluru,Furniture,Sofa,3,18159.08,0.3,38134.07,-5801.71
ORD-10913,2025-11-30,2025-12-05,Standard,Consumer,East,Patna,Groceries,Rice 5kg,3,254.84,0.0,764.52,43.74
ORD-10914,2025-08-21,2025-08-23,Same Day,Consumer,West,Mumbai,Home & Kitchen,Non-stick Pan,6,4413.92,0.3,18538.46,2547.64
ORD-10915,2024-09-18,2024-09-23,Express,Corporate,North,Jaipur,Home & Kitchen,Mixer Grinder,2,5131.98,0.0,10263.96,1401.94
ORD-10916,2024-06-23,2024-06-25,Express,Corporate,East,Guwahati,Home & Kitchen,Non-stick Pan,3,446.21,0.05,1271.7,-136.25
ORD-10917,2024-09-06,2024-09-12,Express,Home Office,West,Surat,Groceries,Cooking Oil 1L,3,79.29,0.0,237.87,8.74
ORD-10918,2025-04-21,2025-04-25,Standard,Consumer,North,Lucknow,Home & Kitchen,Mixer Grinder,6,2574.3,0.15,13128.93,437.88
ORD-10919,2024-10-04,2024-10-05,Express,Home Office,East,Kolkata,Home & Kitchen,Storage Box,5,4284.1,0.2,17136.4,-2244.43
ORD-10920,2025-09-27,2025-09-30,Express,Corporate,South,Chennai,Groceries,Snacks Pack,1,432.22,0.3,302.55,80.35
ORD-10921,2025-07-14,2025-07-18,Standard,Home Office,West,Ahmedabad,Home & Kitchen,Water Bottle,6,5200.94,0.1,28085.08,-3976.75
ORD-10922,2025-03-02,2025-03-04,Express,Home Office,South,Coimbatore,Furniture,Sofa,3,11904.3,0.15,30355.96,4752.41
ORD-10923,2024-01-17,2024-01-22,Standard,Corporate,East,Kolkata,Furniture,Sofa,7,15286.43,0.2,85604.01,5239.36
ORD-10924,2024-04-29,2024-05-03,Standard,Corporate,East,Patna,Home & Kitchen,Storage Box,6,4266.18,0.2,20477.66,2014.73
ORD-10925,2024-10-07,2024-10-08,Same Day,Consumer,South,Coimbatore,Clothing,Jacket,7,1032.65,0.0,7228.55,1271.66
ORD-10926,2024-11-18,2024-11-21,Express,Home Office,South,Bengaluru,Electronics,Smartwatch,4,28174.51,0.0,112698.04,-15728.49
ORD-10927,2025-08-30,2025-08-31,Same Day,Corporate,West,Pune,Home & Kitchen,Non-stick Pan,1,2481.69,0.15,2109.44,580.22
ORD-10928,2024-06-07,2024-06-13,Same Day,Consumer,South,Coimbatore,Furniture,Sofa,3,22723.95,0.3,47720.3,7884.61
ORD-10929,2024-04-27,2024-05-03,Standard,Consumer,East,Kolkata,Home & Kitchen,Non-stick Pan,7,823.46,0.3,4034.95,157.05
ORD-10930,2024-06-17,2024-06-23,Standard,Home Office,East,Kolkata,Home & Kitchen,Water Bottle,2,4785.13,0.1,8613.23,1432.17
ORD-10931,2024-05-20,2024-05-22,Express,Corporate,North,Delhi,Home & Kitchen,Storage Box,2,1106.31,0.0,2212.62,384.74
ORD-10932,2025-06-02,2025-06-04,Express,Home Office,East,Bhubaneswar,Home & Kitchen,Non-stick Pan,6,1334.23,0.0,8005.38,830.18
ORD-10933,2025-02-25,2025-02-28,Same Day,Consumer,West,Ahmedabad,Home & Kitchen,Water Bottle,2,1130.48,0.1,2034.86,-502.14
ORD-10934,2024-08-07,2024-08-13,Express,Consumer,North,Delhi,Groceries,Tea 500g,5,418.24,0.0,2091.2,357.51
ORD-10935,2025-01-04,2025-01-06,Same Day,Corporate,North,Chandigarh,Electronics,Tablet,2,22814.58,0.1,41066.24,7465.85
ORD-10936,2024-07-15,2024-07-17,Standard,Home Office,West,Pune,Groceries,Tea 500g,2,218.74,0.3,306.24,58.29
ORD-10937,2025-12-29,2026-01-01,Express,Home Office,West,Surat,Groceries,Cooking Oil 1L,7,93.96,0.1,591.95,76.61
ORD-10938,2024-03-10,2024-03-14,Express,Consumer,North,Lucknow,Home & Kitchen,Storage Box,7,839.47,0.0,5876.29,875.09
ORD-10939,2025-07-03,2025-07-04,Same Day,Consumer,West,Pune,Home & Kitchen,LED Bulb,4,973.51,0.15,3309.93,-907.76
ORD-10940,2025-08-13,2025-08-19,Express,Home Office,North,Delhi,Groceries,Rice 5kg,5,277.23,0.3,970.3,60.89
ORD-10941,2024-01-05,2024-01-11,Express,Corporate,South,Chennai,Groceries,Tea 500g,7,240.59,0.1,1515.72,250.6
ORD-10942,2024-02-20,2024-02-26,Express,Consumer,South,Chennai,Home & Kitchen,Water Bottle,1,2449.31,0.0,2449.31,307.92
ORD-10943,2025-02-19,2025-02-20,Standard,Corporate,East,Kolkata,Groceries,Cooking Oil 1L,6,367.8,0.0,2206.8,435.06
ORD-10944,2024-08-23,2024-08-24,Express,Consumer,East,Kolkata,Electronics,Headphones,6,38091.48,0.0,228548.88,20277.35
ORD-10945,2024-12-24,2024-12-29,Same Day,Home Office,East,Bhubaneswar,Home & Kitchen,LED Bulb,7,1427.56,0.15,8493.98,1886.14
ORD-10946,2025-11-12,2025-11-13,Standard,Home Office,East,Kolkata,Clothing,Formal Shirt,6,545.98,0.0,3275.88,773.38
ORD-10947,2025-06-02,2025-06-04,Same Day,Home Office,East,Bhubaneswar,Groceries,Rice 5kg,7,369.13,0.0,2583.91,256.32
ORD-10948,2025-11-04,2025-11-05,Express,Consumer,West,Surat,Electronics,Smartwatch,7,51661.61,0.2,289305.02,-34693.66
ORD-10949,2025-09-15,2025-09-16,Same Day,Consumer,North,Chandigarh,Furniture,Study Table,6,9350.77,0.3,39273.23,8214.14
ORD-10950,2025-09-03,2025-09-09,Express,Corporate,East,Patna,Furniture,Sofa,5,20040.18,0.0,100200.9,12897.06
ORD-10951,2025-01-06,2025-01-09,Express,Home Office,East,Guwahati,Electronics,Smartphone,2,37782.23,0.0,75564.46,-10783.38
ORD-10952,2024-03-19,2024-03-21,Same Day,Home Office,East,Kolkata,Electronics,Laptop,4,10474.04,0.0,41896.16,3672.38
ORD-10953,2025-01-07,2025-01-08,Same Day,Corporate,West,Pune,Furniture,Bookshelf,3,18439.3,0.0,55317.9,11880.43
ORD-10954,2025-11-02,2025-11-04,Same Day,Consumer,North,Chandigarh,Home & Kitchen,LED Bulb,6,4526.77,0.3,19012.43,4489.23
ORD-10955,2025-12-25,2025-12-28,Express,Home Office,East,Bhubaneswar,Clothing,Sneakers,4,2247.71,0.15,7642.21,2289.76
ORD-10956,2025-12-30,2026-01-02,Express,Corporate,North,Jaipur,Groceries,Cooking Oil 1L,4,151.73,0.05,576.57,78.79
ORD-10957,2025-07-05,2025-07-11,Express,Consumer,East,Bhubaneswar,Furniture,Office Chair,4,17181.0,0.3,48106.8,3182.66
ORD-10958,2025-07-04,2025-07-09,Standard,Consumer,South,Bengaluru,Furniture,Bookshelf,1,8804.43,0.15,7483.77,1642.75
ORD-10959,2025-12-29,2025-12-31,Standard,Corporate,South,Chennai,Home & Kitchen,Water Bottle,6,1417.17,0.0,8503.02,488.25
ORD-10960,2024-05-17,2024-05-21,Express,Corporate,East,Guwahati,Groceries,Snacks Pack,7,129.31,0.1,814.65,127.06
ORD-10961,2025-11-03,2025-11-07,Same Day,Home Office,West,Pune,Home & Kitchen,Mixer Grinder,2,4653.02,0.3,6514.23,641.91
ORD-10962,2025-10-14,2025-10-18,Express,Corporate,South,Hyderabad,Furniture,Bookshelf,1,23030.96,0.0,23030.96,1726.9
ORD-10963,2025-01-25,2025-01-29,Same Day,Consumer,West,Surat,Furniture,Bookshelf,4,6477.98,0.0,25911.92,-2838.36
